[2018-07-12 17:43:59,948] INFO [blog.views.get_queryset_from_cache:65 views] set view cache.key:index_1
[2018-07-12 17:52:25,604] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:3d8d54b72b10d6ed623642883e5541df
[2018-07-12 17:52:25,609] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:456cc418d75c4c07c028dc3b613a8ad7
[2018-07-12 17:52:25,612] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:d870204b6d5f057dbdff52fbfa294c3d
[2018-07-12 17:52:25,617] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:29ad75096aa3a8f270772a9aa86f3cb0
[2018-07-12 17:52:25,621] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:04d2c1872567af18cca2e5bdace62b32
[2018-07-12 17:52:25,625] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:61852e05f86b529e9f3447e15349366a
[2018-07-12 17:52:25,629] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:d20d074037a8a8b042656aa1717520fb
[2018-07-12 17:52:25,634] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:eb1c89d12569800f3f006f81066dc37e
[2018-07-12 17:52:25,639] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:020e465530d166441febcff47111a33d
[2018-07-12 17:52:38,348] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:52:38,355] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:52:42,519] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:52:42,528] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:06,935] INFO [blog.views.get_queryset_from_cache:65 views] set view cache.key:index_1
[2018-07-12 17:53:06,946] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:53:06,953] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:06,990] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:06,997] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,051] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,065] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,128] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,143] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,188] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,198] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,245] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,259] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,315] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,323] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,374] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,390] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,430] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,441] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,483] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,492] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,527] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,537] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,568] INFO [blog.templatetags.blog_tags.load_sidebar:134 blog_tags] load sidebar
[2018-07-12 17:53:07,574] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:07,581] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:c12ea60dddc8cbb7c0c06a52c1f0468c
[2018-07-12 17:53:07,586] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:291c30a46f4b0836caa656931338d839
[2018-07-12 17:53:07,591] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:f8e78be723d8d27bcd83e040eb416f4f
[2018-07-12 17:53:07,595] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:a34a0ed138b9ff399343a889a9b344e1
[2018-07-12 17:53:07,599] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:9b03732a68d2dd9341675e6a20d4041e
[2018-07-12 17:53:07,603] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:694c0eb0b30b7e707aa4e99253658795
[2018-07-12 17:53:07,607] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:fcf9da36e1a4cf8ad6302f167029b733
[2018-07-12 17:53:07,612] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:1c69ab201cd57d3d56b45c1dabe75036
[2018-07-12 17:53:07,616] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:54bfc8b1922e6f82df1bc5a6dea8b9da
[2018-07-12 17:53:07,621] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:15f3db3a218524d4068d8726a012c559
[2018-07-12 17:53:07,624] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:a644ef5c6423b0dea6ba49f52db6bd80
[2018-07-12 17:53:07,628] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:3d8d54b72b10d6ed623642883e5541df
[2018-07-12 17:53:07,633] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:456cc418d75c4c07c028dc3b613a8ad7
[2018-07-12 17:53:07,637] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:d870204b6d5f057dbdff52fbfa294c3d
[2018-07-12 17:53:07,640] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:29ad75096aa3a8f270772a9aa86f3cb0
[2018-07-12 17:53:07,645] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:04d2c1872567af18cca2e5bdace62b32
[2018-07-12 17:53:07,649] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:61852e05f86b529e9f3447e15349366a
[2018-07-12 17:53:07,653] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:d20d074037a8a8b042656aa1717520fb
[2018-07-12 17:53:07,657] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:eb1c89d12569800f3f006f81066dc37e
[2018-07-12 17:53:07,661] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:020e465530d166441febcff47111a33d
[2018-07-12 17:53:13,562] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:53:13,569] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:22,600] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:53:22,608] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:31,753] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:53:31,761] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:33,595] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:53:33,605] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:36,080] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:53:36,087] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:38,238] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:53:38,245] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:41,955] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:53:41,962] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:45,233] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:53:45,240] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:52,395] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:53:52,404] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:57,088] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:53:57,101] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:53:59,818] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:53:59,826] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:55:28,723] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:55:28,729] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:55:56,083] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:55:56,091] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,448] INFO [blog.views.get_queryset_from_cache:65 views] set view cache.key:index_1
[2018-07-12 17:56:01,459] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 17:56:01,466] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,510] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,518] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,557] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,565] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,595] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,602] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,631] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,640] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,678] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,686] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,724] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,734] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,773] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,783] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,823] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,833] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,877] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,887] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,931] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,940] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,980] INFO [blog.templatetags.blog_tags.load_sidebar:134 blog_tags] load sidebar
[2018-07-12 17:56:01,987] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 17:56:01,998] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:c12ea60dddc8cbb7c0c06a52c1f0468c
[2018-07-12 17:56:02,008] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:291c30a46f4b0836caa656931338d839
[2018-07-12 17:56:02,014] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:f8e78be723d8d27bcd83e040eb416f4f
[2018-07-12 17:56:02,019] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:a34a0ed138b9ff399343a889a9b344e1
[2018-07-12 17:56:02,025] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:9b03732a68d2dd9341675e6a20d4041e
[2018-07-12 17:56:02,031] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:694c0eb0b30b7e707aa4e99253658795
[2018-07-12 17:56:02,037] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:fcf9da36e1a4cf8ad6302f167029b733
[2018-07-12 17:56:02,043] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:1c69ab201cd57d3d56b45c1dabe75036
[2018-07-12 17:56:02,048] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:54bfc8b1922e6f82df1bc5a6dea8b9da
[2018-07-12 17:56:02,054] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:15f3db3a218524d4068d8726a012c559
[2018-07-12 17:56:02,060] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:a644ef5c6423b0dea6ba49f52db6bd80
[2018-07-12 17:56:02,066] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:3d8d54b72b10d6ed623642883e5541df
[2018-07-12 17:56:02,071] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:456cc418d75c4c07c028dc3b613a8ad7
[2018-07-12 17:56:02,077] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:d870204b6d5f057dbdff52fbfa294c3d
[2018-07-12 17:56:02,082] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:29ad75096aa3a8f270772a9aa86f3cb0
[2018-07-12 17:56:02,087] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:04d2c1872567af18cca2e5bdace62b32
[2018-07-12 17:56:02,093] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:61852e05f86b529e9f3447e15349366a
[2018-07-12 17:56:02,098] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:d20d074037a8a8b042656aa1717520fb
[2018-07-12 17:56:02,103] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:eb1c89d12569800f3f006f81066dc37e
[2018-07-12 17:56:02,109] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:020e465530d166441febcff47111a33d
[2018-07-12 22:18:46,745] ERROR [blog.views.page_not_found_view:279 views] {'tried': [[<URLResolver <URLPattern list> (admin:admin) '^admin/'>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern '' [name='index']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'page/<int:page>/' [name='index_page']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'article/<int:year>/<int:month>/<int:day>/<int:article_id>.html' [name='detailbyid']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'category/<slug:category_name>.html' [name='category_detail']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'category/<slug:category_name>/<int:page>.html' [name='category_detail_page']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'author/<author_name>.html' [name='author_detail']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'author/<author_name>/<int:page>.html' [name='author_detail_page']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'tag/<slug:tag_name>.html' [name='tag_detail']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'tag/<slug:tag_name>/<int:page>).html' [name='tag_detail_page']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'archives.html' [name='archives']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'upload' [name='upload']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'refresh' [name='refresh']>], [<URLResolver <module 'comments.urls' from '/home/michiko/DjangoBlog/comments/urls.py'> (comments:comment) ''>, <URLPattern 'article/<int:article_id>/postcomment' [name='postcomment']>], [<URLResolver <module 'accounts.urls' from '/home/michiko/DjangoBlog/accounts/urls.py'> (accounts:account) ''>, <URLPattern '^login/$' [name='login']>], [<URLResolver <module 'accounts.urls' from '/home/michiko/DjangoBlog/accounts/urls.py'> (accounts:account) ''>, <URLPattern '^register/$' [name='register']>], [<URLResolver <module 'accounts.urls' from '/home/michiko/DjangoBlog/accounts/urls.py'> (accounts:account) ''>, <URLPattern '^logout/$' [name='logout']>], [<URLResolver <module 'oauth.urls' from '/home/michiko/DjangoBlog/oauth/urls.py'> (oauth:oauth) ''>, <URLPattern 'oauth/authorize'>], [<URLResolver <module 'oauth.urls' from '/home/michiko/DjangoBlog/oauth/urls.py'> (oauth:oauth) ''>, <URLPattern 'oauth/requireemail/<int:oauthid>.html' [name='require_email']>], [<URLResolver <module 'oauth.urls' from '/home/michiko/DjangoBlog/oauth/urls.py'> (oauth:oauth) ''>, <URLPattern 'oauth/emailconfirm/<int:id>/<sign>.html' [name='email_confirm']>], [<URLResolver <module 'oauth.urls' from '/home/michiko/DjangoBlog/oauth/urls.py'> (oauth:oauth) ''>, <URLPattern 'oauth/bindsuccess/<int:oauthid>.html' [name='bindsuccess']>], [<URLResolver <module 'oauth.urls' from '/home/michiko/DjangoBlog/oauth/urls.py'> (oauth:oauth) ''>, <URLPattern 'oauth/oauthlogin' [name='oauthlogin']>], [<URLPattern '^sitemap\.xml$' [name='django.contrib.sitemaps.views.sitemap']>], [<URLPattern '^feed/$'>], [<URLResolver <module 'haystack.urls' from '/home/michiko/DjangoBlog/myvenv/lib/python3.6/site-packages/haystack/urls.py'> (None:None) '^search'>], [<URLResolver <module 'servermanager.urls' from '/home/michiko/DjangoBlog/servermanager/urls.py'> (servermanager:servermanager) ''>, <URLPattern 'robot'>], [<URLResolver <module 'owntracks.urls' from '/home/michiko/DjangoBlog/owntracks/urls.py'> (owntracks:owntracks) ''>, <URLPattern 'owntracks/logtracks' [name='logtracks']>], [<URLResolver <module 'owntracks.urls' from '/home/michiko/DjangoBlog/owntracks/urls.py'> (owntracks:owntracks) ''>, <URLPattern 'owntracks/show_maps' [name='show_maps']>], [<URLResolver <module 'owntracks.urls' from '/home/michiko/DjangoBlog/owntracks/urls.py'> (owntracks:owntracks) ''>, <URLPattern 'owntracks/get_datas' [name='get_datas']>], [<URLResolver <module 'owntracks.urls' from '/home/michiko/DjangoBlog/owntracks/urls.py'> (owntracks:owntracks) ''>, <URLPattern 'owntracks/show_dates' [name='show_dates']>]], 'path': 'favicon.ico'}
[2018-07-12 22:18:46,772] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-12 22:18:46,779] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 22:18:46,838] INFO [blog.templatetags.blog_tags.load_sidebar:134 blog_tags] load sidebar
[2018-07-12 22:18:46,844] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-12 22:18:46,851] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:c12ea60dddc8cbb7c0c06a52c1f0468c
[2018-07-12 22:18:46,856] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:291c30a46f4b0836caa656931338d839
[2018-07-12 22:18:46,859] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:f8e78be723d8d27bcd83e040eb416f4f
[2018-07-12 22:18:46,863] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:a34a0ed138b9ff399343a889a9b344e1
[2018-07-12 22:18:46,867] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:9b03732a68d2dd9341675e6a20d4041e
[2018-07-12 22:18:46,871] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:694c0eb0b30b7e707aa4e99253658795
[2018-07-12 22:18:46,876] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:fcf9da36e1a4cf8ad6302f167029b733
[2018-07-12 22:18:46,879] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:1c69ab201cd57d3d56b45c1dabe75036
[2018-07-12 22:18:46,885] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:54bfc8b1922e6f82df1bc5a6dea8b9da
[2018-07-12 22:18:46,890] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:15f3db3a218524d4068d8726a012c559
[2018-07-12 22:18:46,894] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:a644ef5c6423b0dea6ba49f52db6bd80
[2018-07-12 22:18:46,898] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:3d8d54b72b10d6ed623642883e5541df
[2018-07-12 22:18:46,902] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:456cc418d75c4c07c028dc3b613a8ad7
[2018-07-12 22:18:46,906] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:d870204b6d5f057dbdff52fbfa294c3d
[2018-07-12 22:18:46,910] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:29ad75096aa3a8f270772a9aa86f3cb0
[2018-07-12 22:18:46,914] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:04d2c1872567af18cca2e5bdace62b32
[2018-07-12 22:18:46,917] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:61852e05f86b529e9f3447e15349366a
[2018-07-12 22:18:46,921] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:d20d074037a8a8b042656aa1717520fb
[2018-07-12 22:18:46,925] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:eb1c89d12569800f3f006f81066dc37e
[2018-07-12 22:18:46,929] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:020e465530d166441febcff47111a33d
